WRK,SEX,OCC_CODE,OCC_TITLE,H_MEAN
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
2.0,1.0,112022,Sales Managers,55.87
2.0,2.0,112022,Sales Managers,55.87
1.0,2.0,112022,Sales Managers,55.87
1.0,1.0,112022,Sales Managers,55.87
2.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
2.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,1.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,1.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113012,Administrative Services Managers,53.25
1.0,2.0,113012,Administrative Services Managers,53.25
2.0,2.0,113012,Administrative Services Managers,53.25
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,2.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113013,Facilities Managers,54.5
2.0,2.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
2.0,1.0,113013,Facilities Managers,54.5
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
